device_id,device_name,manufacturer,device_age_years,usage_hours_per_week,maintenance_frequency_per_year,last_maintenance_gap_days,error_logs_past_month,environment,criticality_level,spare_parts_availability,failures_past_year,manufacturer_support_rating,failure_within_year
1091,Ventilator,Mindray,9,89,2,184,13,ICU,Medium,Good,0,1,1
1092,ECG,GE Healthcare,9,93,2,163,20,ICU,High,Poor,0,5,0
1093,X-Ray,Canon Medical,4,63,4,108,5,ICU,High,Good,0,3,1
1094,MRI Scanner,GE Healthcare,2,66,12,75,9,Lab,Low,Good,1,5,0
1095,Ultrasound,Philips,6,30,2,204,0,Ward,High,Moderate,1,2,1
1096,Ventilator,Mindray,6,84,2,225,1,ICU,Medium,Moderate,0,3,1
1097,Patient Monitor,GE Healthcare,7,69,1,375,12,Ward,High,Poor,1,5,1
1098,Infusion Pump,Fujifilm,8,74,4,177,5,Ward,High,Good,0,3,0
1099,Ultrasound,Mindray,5,102,6,120,3,Ward,High,Moderate,0,1,1
1100,Ventilator,Philips,8,44,4,142,0,ICU,High,Good,0,3,1
1101,Ultrasound,GE Healthcare,10,56,2,209,12,Lab,High,Moderate,1,5,0
1102,CT Scanner,Mindray,5,68,4,128,11,Operating Room,Low,Good,0,1,1
1103,Infusion Pump,Mindray,3,36,4,164,10,Ward,Medium,Moderate,0,3,0
1104,Infusion Pump,GE Healthcare,5,55,1,357,6,Ward,Medium,Good,0,5,1
1105,MRI Scanner,Fujifilm,3,72,2,236,3,ICU,High,Moderate,0,3,0
1106,ECG,Fujifilm,8,51,2,187,12,Lab,High,Moderate,0,4,0
1107,CT Scanner,Canon Medical,9,92,12,93,10,Operating Room,Medium,Good,0,2,1
1108,MRI Scanner,Mindray,7,22,6,141,0,ICU,Medium,Moderate,0,1,1
1109,Infusion Pump,Philips,7,88,6,114,5,Ward,Medium,Good,0,3,0
1110,Ventilator,Canon Medical,6,76,6,116,7,Diagnostic Center,Medium,Poor,0,3,0
1111,Ultrasound,Siemens,9,45,6,50,0,Ward,Medium,Moderate,0,3,0
1112,X-Ray,GE Healthcare,5,36,12,71,8,Ward,High,Poor,0,4,0
1113,Ultrasound,Mindray,5,7,1,437,9,Operating Room,Medium,Good,1,3,1
1114,MRI Scanner,GE Healthcare,5,40,4,115,0,ICU,High,Good,0,3,0
1115,X-Ray,Canon Medical,6,86,6,85,0,Ward,High,Good,0,3,0
1116,Ultrasound,Mindray,2,58,4,73,6,Operating Room,Medium,Good,0,1,0
1117,Ventilator,Siemens,6,89,1,438,21,Diagnostic Center,High,Good,0,5,1
1118,Ventilator,Philips,6,44,2,173,4,Operating Room,Medium,Good,0,3,0
1119,X-Ray,Canon Medical,5,77,2,158,7,Ward,Low,Poor,0,2,1
1120,CT Scanner,Siemens,7,42,2,175,0,Lab,High,Moderate,0,5,0
1121,ECG,Mindray,6,35,2,212,2,Diagnostic Center,Medium,Moderate,1,2,0
1122,ECG,Philips,5,57,4,65,0,Ward,Medium,Poor,1,2,0
1123,Ultrasound,Canon Medical,3,43,6,79,0,ICU,High,Good,1,4,0
1124,ECG,Siemens,5,21,6,91,5,Diagnostic Center,Medium,Poor,0,5,0
1125,X-Ray,GE Healthcare,5,55,6,84,5,ICU,Medium,Moderate,0,5,0
1126,CT Scanner,GE Healthcare,5,62,6,55,0,ICU,Medium,Good,1,5,0
1127,X-Ray,GE Healthcare,4,91,2,266,3,Ward,Low,Poor,0,5,0
1128,Infusion Pump,Philips,4,83,2,161,19,Ward,High,Moderate,0,3,1
1129,Ventilator,Canon Medical,4,90,1,345,0,Lab,Medium,Moderate,0,4,0
1130,Ultrasound,GE Healthcare,3,78,12,39,0,Ward,Medium,Poor,0,4,0
1131,Ventilator,GE Healthcare,9,68,1,436,0,ICU,High,Poor,0,4,1
1132,Ultrasound,Canon Medical,6,29,6,40,3,Operating Room,Low,Poor,0,2,0
1133,Ultrasound,Mindray,6,63,2,263,0,Operating Room,High,Moderate,0,1,0
1134,X-Ray,Medtronic,8,74,12,93,0,Diagnostic Center,Medium,Moderate,1,3,0
1135,CT Scanner,GE Healthcare,1,96,2,155,0,Ward,Medium,Good,0,5,0
1136,Ventilator,Mindray,7,77,6,31,1,ICU,Medium,Poor,0,3,0
1137,Ultrasound,Fujifilm,2,91,2,228,2,Operating Room,High,Good,0,3,1
1138,ECG,Siemens,1,34,2,190,4,ICU,High,Moderate,0,5,0
1139,Ultrasound,Medtronic,6,51,4,141,7,ICU,High,Poor,0,3,0
1140,Ultrasound,Canon Medical,7,70,12,22,10,Lab,Medium,Poor,1,2,0
1141,MRI Scanner,Fujifilm,2,89,4,105,0,Ward,High,Poor,0,4,0
1142,Infusion Pump,Canon Medical,6,56,12,73,0,Ward,Medium,Good,1,4,0
1143,MRI Scanner,Fujifilm,6,57,6,106,9,Operating Room,High,Good,0,4,0
1144,Ventilator,Siemens,7,77,6,71,0,Ward,High,Poor,0,3,1
1145,CT Scanner,Philips,5,31,2,254,9,ICU,Medium,Moderate,0,4,1
1146,CT Scanner,Mindray,5,100,2,193,4,Ward,Medium,Poor,0,2,0
1147,MRI Scanner,Mindray,3,38,1,363,7,ICU,Medium,Moderate,0,3,0
1148,Ventilator,Mindray,6,12,12,15,3,Diagnostic Center,High,Poor,0,2,0
1149,Ultrasound,Mindray,9,60,12,66,3,Lab,High,Moderate,0,3,1
1150,X-Ray,Medtronic,7,102,6,129,4,Ward,Low,Poor,0,3,1
1151,Ultrasound,Medtronic,7,74,2,211,0,ICU,High,Good,0,2,1
1152,Infusion Pump,Philips,6,78,2,155,0,ICU,Medium,Poor,0,4,0
1153,Ultrasound,Philips,3,61,12,99,16,Diagnostic Center,Medium,Good,0,2,0
1154,Patient Monitor,Philips,3,56,1,350,9,Diagnostic Center,High,Good,1,2,1
1155,Patient Monitor,Medtronic,5,21,6,70,9,ICU,Medium,Moderate,0,4,0
1156,Infusion Pump,Philips,8,5,2,157,0,Diagnostic Center,Low,Moderate,1,4,0
1157,Patient Monitor,GE Healthcare,9,64,2,193,3,Ward,Low,Moderate,1,4,1
1158,CT Scanner,GE Healthcare,4,92,6,86,6,ICU,Medium,Good,1,5,0
1159,Infusion Pump,Fujifilm,5,68,1,362,14,ICU,Medium,Poor,0,4,1
1160,Ultrasound,GE Healthcare,6,75,2,251,2,Lab,High,Poor,1,4,0
1161,Infusion Pump,GE Healthcare,10,99,12,22,6,Ward,Medium,Moderate,0,4,0
1162,Ultrasound,Philips,8,68,4,136,8,Diagnostic Center,High,Good,0,4,1
1163,Ultrasound,Siemens,5,56,6,71,9,ICU,Low,Moderate,0,5,0
1164,Patient Monitor,Philips,6,39,6,124,0,Operating Room,High,Poor,0,4,0
1165,CT Scanner,GE Healthcare,4,110,1,346,15,ICU,Medium,Poor,0,3,0
1166,Infusion Pump,GE Healthcare,5,73,2,247,0,ICU,Medium,Good,1,3,0
1167,Infusion Pump,Mindray,7,36,4,149,0,ICU,Medium,Good,0,3,0
1168,Ultrasound,Mindray,3,30,2,215,6,Diagnostic Center,High,Good,0,2,0
1169,MRI Scanner,GE Healthcare,9,91,2,209,7,Operating Room,High,Moderate,0,5,0
1170,Ventilator,Medtronic,6,34,6,80,0,ICU,Medium,Moderate,0,4,0
1171,Patient Monitor,Medtronic,5,106,0,363,1,Ward,Medium,Moderate,0,2,1
1172,Patient Monitor,Mindray,8,5,4,79,0,Lab,Medium,Moderate,0,3,0
1173,Infusion Pump,Canon Medical,7,95,0,420,0,Ward,Medium,Good,1,4,1
1174,ECG,Siemens,8,72,1,422,4,Diagnostic Center,Medium,Good,0,3,1
1175,Ventilator,Medtronic,5,62,2,248,0,Diagnostic Center,Medium,Good,0,2,1
1176,Ultrasound,Philips,4,55,6,129,11,Operating Room,High,Good,0,3,1
1177,Ultrasound,Siemens,9,107,1,379,8,Operating Room,High,Poor,0,4,1
1178,X-Ray,Philips,7,77,4,164,13,Operating Room,Low,Good,0,3,1
1179,CT Scanner,Mindray,4,37,4,114,3,Ward,Medium,Moderate,0,3,0
1180,X-Ray,Canon Medical,6,17,2,261,2,Ward,High,Good,0,3,1
1181,X-Ray,Siemens,7,64,4,140,3,ICU,High,Moderate,0,3,1
1182,Ventilator,Mindray,4,59,12,65,0,Diagnostic Center,Medium,Moderate,0,2,0
1183,Ventilator,Mindray,7,22,4,132,0,Lab,Medium,Good,0,3,0
1184,Ventilator,Philips,3,58,1,347,0,ICU,Low,Moderate,0,4,0
1185,Infusion Pump,Philips,4,45,4,154,0,Ward,Medium,Good,0,3,0
1186,Ultrasound,Medtronic,7,60,4,125,0,Ward,High,Moderate,0,4,0
1187,CT Scanner,GE Healthcare,5,78,0,346,15,Diagnostic Center,Medium,Moderate,0,5,1
1188,Infusion Pump,Medtronic,6,97,1,447,0,Ward,High,Moderate,0,4,0
1189,Ventilator,Mindray,3,82,1,405,7,Operating Room,High,Moderate,0,2,1
1190,MRI Scanner,Philips,4,41,1,446,9,ICU,High,Good,0,4,1
1191,Infusion Pump,GE Healthcare,6,69,2,165,12,Operating Room,High,Good,0,4,1
1192,X-Ray,GE Healthcare,6,61,4,102,7,Ward,Low,Good,0,4,0
1193,X-Ray,Medtronic,5,26,2,250,1,ICU,Medium,Good,0,4,0
1194,CT Scanner,Siemens,6,69,6,121,16,Operating Room,High,Moderate,0,4,0
1195,CT Scanner,Philips,9,106,4,136,0,Operating Room,Medium,Moderate,0,3,0
1196,X-Ray,Philips,7,60,6,133,0,Diagnostic Center,Medium,Poor,0,4,0
1197,Ventilator,GE Healthcare,4,20,4,108,3,Operating Room,Low,Poor,0,5,0
1198,ECG,Canon Medical,6,60,1,358,5,Ward,Low,Moderate,1,3,1
1199,Ultrasound,Philips,6,29,4,125,8,Diagnostic Center,High,Moderate,0,2,1
1200,Ultrasound,Medtronic,7,81,6,46,3,Diagnostic Center,Low,Good,1,2,1
1201,CT Scanner,Siemens,4,73,1,372,7,Ward,High,Moderate,0,3,1
1202,ECG,Siemens,5,55,1,362,12,Ward,High,Good,0,3,1
1203,X-Ray,Mindray,5,51,2,184,3,Diagnostic Center,High,Moderate,0,2,0
1204,MRI Scanner,Medtronic,5,54,2,175,8,Operating Room,High,Poor,1,4,0
1205,X-Ray,Mindray,3,60,2,262,0,Lab,Low,Moderate,0,1,1
1206,Ultrasound,GE Healthcare,7,40,1,443,0,ICU,Medium,Good,0,5,1
1207,MRI Scanner,Siemens,5,25,2,221,9,Lab,Medium,Poor,0,3,1
1208,Ultrasound,Canon Medical,12,88,4,145,4,Ward,Low,Good,0,2,0
1209,Ultrasound,Mindray,5,50,2,260,4,ICU,Medium,Poor,0,1,0
1210,Ultrasound,Fujifilm,6,64,4,178,0,Diagnostic Center,High,Poor,0,4,1
1211,Ventilator,Mindray,3,67,4,64,0,Operating Room,Medium,Moderate,0,3,0
1212,Ventilator,GE Healthcare,4,68,4,93,4,Ward,Low,Good,1,3,0
1213,CT Scanner,Mindray,6,30,2,270,0,Ward,Low,Poor,0,3,1
1214,CT Scanner,Fujifilm,6,18,4,70,0,ICU,Medium,Moderate,0,2,0
1215,ECG,GE Healthcare,7,45,0,370,0,ICU,Low,Good,1,4,1
1216,X-Ray,Philips,5,69,2,228,0,Ward,Low,Moderate,0,4,0
1217,Patient Monitor,Canon Medical,13,41,4,160,0,ICU,High,Moderate,0,2,1
1218,Ultrasound,Siemens,1,51,1,446,2,Ward,Medium,Good,2,4,1
1219,Ultrasound,Canon Medical,6,113,2,224,16,Diagnostic Center,High,Good,0,3,0
1220,Infusion Pump,Mindray,4,13,2,182,9,ICU,Medium,Good,0,1,0
1221,X-Ray,Mindray,3,41,1,338,6,ICU,Low,Good,0,2,0
1222,X-Ray,Fujifilm,4,107,2,235,18,Diagnostic Center,Medium,Good,1,3,1
1223,X-Ray,Canon Medical,3,58,12,7,0,Lab,Medium,Good,0,2,0
1224,X-Ray,Philips,4,42,2,178,6,ICU,Low,Good,0,3,0
1225,Infusion Pump,Medtronic,6,89,4,96,5,ICU,High,Good,0,3,1
1226,Infusion Pump,Philips,6,61,4,69,5,Operating Room,High,Poor,0,2,1
1227,Patient Monitor,GE Healthcare,10,51,4,103,0,Ward,High,Moderate,0,3,1
1228,Patient Monitor,Mindray,6,64,12,23,0,Lab,Medium,Moderate,0,2,0
1229,MRI Scanner,Siemens,6,43,6,66,0,Ward,Low,Moderate,0,5,0
1230,Ventilator,GE Healthcare,3,34,6,70,4,Diagnostic Center,Medium,Good,0,3,0
1231,Ventilator,GE Healthcare,7,57,12,103,2,Operating Room,Low,Poor,1,5,0
1232,Ventilator,Fujifilm,5,34,2,245,0,ICU,Medium,Moderate,0,2,0
1233,Ventilator,Siemens,7,60,4,86,6,Ward,Medium,Moderate,0,5,0
1234,Ultrasound,Philips,3,68,6,33,3,Operating Room,Medium,Poor,0,2,0
1235,Ventilator,Fujifilm,8,81,4,176,16,ICU,Low,Moderate,0,3,1
1236,X-Ray,Philips,8,88,12,0,9,ICU,High,Good,0,3,0
1237,CT Scanner,GE Healthcare,6,49,1,354,13,ICU,High,Poor,1,5,1
1238,MRI Scanner,Canon Medical,8,72,2,243,0,Ward,High,Poor,0,4,1
1239,Ventilator,GE Healthcare,8,72,12,44,11,Operating Room,Low,Poor,0,3,1
1240,ECG,GE Healthcare,6,68,2,239,1,ICU,Low,Good,0,3,0
1241,Infusion Pump,Mindray,12,48,6,121,0,Operating Room,Medium,Poor,0,3,0
1242,Ultrasound,Siemens,5,34,0,426,0,Operating Room,Low,Moderate,1,5,1
1243,Patient Monitor,Medtronic,4,72,4,129,12,Diagnostic Center,Medium,Moderate,0,3,0
1244,CT Scanner,Canon Medical,10,17,12,95,0,Diagnostic Center,Medium,Good,0,4,0
1245,Infusion Pump,Siemens,10,53,2,269,2,Diagnostic Center,Low,Good,0,4,0
1246,X-Ray,Canon Medical,7,5,0,386,6,Diagnostic Center,Medium,Good,1,4,1
1247,Ultrasound,GE Healthcare,6,26,0,428,19,Ward,Medium,Moderate,0,4,0
1248,Ventilator,Philips,1,38,6,93,0,Ward,High,Good,1,3,0
1249,CT Scanner,Canon Medical,4,87,6,50,1,Ward,High,Good,0,3,0
1250,ECG,Siemens,7,77,1,440,13,Ward,Medium,Poor,1,3,1
1251,X-Ray,Medtronic,9,46,1,414,2,ICU,High,Moderate,0,3,1
1252,CT Scanner,GE Healthcare,5,78,6,101,0,Operating Room,Medium,Moderate,0,5,0
1253,MRI Scanner,Canon Medical,4,82,6,105,0,ICU,Medium,Moderate,0,4,0
1254,Ventilator,Mindray,6,55,1,430,15,ICU,Medium,Moderate,0,3,1
1255,Ventilator,Philips,4,25,2,176,4,ICU,Medium,Good,0,2,1
1256,ECG,Mindray,6,54,6,96,6,Diagnostic Center,Low,Moderate,0,2,0
1257,MRI Scanner,Medtronic,3,57,4,86,0,ICU,High,Moderate,0,2,1
1258,Ultrasound,Fujifilm,3,29,12,99,6,Diagnostic Center,Medium,Good,0,3,0
1259,Patient Monitor,Siemens,6,69,4,141,0,ICU,Low,Good,0,5,0
1260,Ultrasound,Fujifilm,5,66,4,87,3,Operating Room,High,Good,0,3,0
1261,Ultrasound,Medtronic,10,71,4,177,4,Ward,High,Moderate,0,2,1
1262,Ultrasound,Mindray,6,66,12,51,10,Ward,Medium,Good,0,1,1
1263,X-Ray,Fujifilm,10,78,2,214,8,Diagnostic Center,Medium,Moderate,0,2,0
1264,X-Ray,Canon Medical,6,55,2,237,0,ICU,High,Good,0,2,1
1265,Ventilator,Mindray,6,65,2,269,8,ICU,Medium,Moderate,1,3,1
1266,X-Ray,Canon Medical,4,50,6,74,0,Operating Room,Medium,Poor,0,2,0
1267,Infusion Pump,Medtronic,4,45,4,118,0,Lab,Medium,Poor,0,2,0
1268,X-Ray,Philips,2,93,2,189,7,Diagnostic Center,Medium,Moderate,0,2,1
1269,ECG,GE Healthcare,6,8,4,95,3,Lab,Medium,Good,0,5,0
1270,Ultrasound,Canon Medical,3,81,1,380,0,Operating Room,Medium,Moderate,0,3,1
1271,CT Scanner,Fujifilm,7,44,0,405,0,Ward,Medium,Moderate,0,4,1
1272,Infusion Pump,Mindray,5,41,2,154,8,Operating Room,Medium,Poor,0,3,0
1273,CT Scanner,Mindray,5,66,4,66,5,Operating Room,Medium,Poor,0,3,0
1274,Ventilator,Medtronic,7,22,6,42,4,ICU,Low,Good,0,3,0
1275,Ventilator,Philips,5,39,6,75,16,Operating Room,Medium,Moderate,0,2,0
1276,Infusion Pump,GE Healthcare,4,38,12,78,9,ICU,Medium,Good,0,5,0
1277,Ventilator,Siemens,8,54,2,241,2,Ward,High,Good,0,3,1
1278,Ultrasound,GE Healthcare,5,39,6,141,0,Ward,Low,Moderate,0,3,0
1279,Ventilator,Medtronic,5,100,1,367,0,Ward,Medium,Moderate,0,3,1
1280,Infusion Pump,Mindray,4,104,1,413,1,Operating Room,Medium,Moderate,0,2,0
1281,MRI Scanner,Siemens,6,9,1,396,0,ICU,Medium,Poor,0,5,0
1282,CT Scanner,GE Healthcare,6,73,2,214,0,ICU,High,Moderate,0,4,1
1283,Infusion Pump,Philips,4,81,2,207,8,ICU,Medium,Poor,0,3,0
1284,Infusion Pump,Siemens,7,73,2,190,15,ICU,High,Moderate,0,4,1
1285,X-Ray,Philips,4,43,4,120,2,ICU,Medium,Poor,0,2,0
1286,Ultrasound,Siemens,6,53,2,256,0,Lab,High,Moderate,1,4,0
1287,X-Ray,Philips,8,41,4,171,0,Ward,High,Moderate,0,4,0
1288,Patient Monitor,Fujifilm,4,49,2,229,16,Ward,High,Moderate,0,3,1
1289,Ventilator,Philips,3,29,1,417,0,Operating Room,Medium,Moderate,0,4,0
1290,CT Scanner,Mindray,7,57,1,426,0,Lab,Medium,Moderate,0,3,1
1291,Ultrasound,Medtronic,4,22,2,175,0,ICU,High,Moderate,0,3,0
1292,X-Ray,Philips,8,54,1,384,4,Diagnostic Center,Medium,Moderate,0,2,0
1293,X-Ray,Mindray,9,28,4,165,2,Diagnostic Center,Medium,Poor,1,3,0
1294,CT Scanner,Medtronic,6,65,6,62,0,ICU,Medium,Good,1,4,0
1295,CT Scanner,GE Healthcare,6,43,2,227,6,Operating Room,High,Moderate,2,5,1
1296,Patient Monitor,GE Healthcare,7,67,2,225,0,ICU,High,Moderate,0,4,0
1297,Infusion Pump,Mindray,11,87,6,36,0,ICU,Low,Good,0,3,0
1298,Patient Monitor,Philips,3,99,2,197,1,Ward,Low,Poor,0,3,1
1299,ECG,Philips,8,5,1,396,0,Diagnostic Center,Medium,Poor,1,4,0
1300,Ultrasound,GE Healthcare,3,39,4,61,0,Operating Room,Medium,Good,0,3,0
1301,Ventilator,GE Healthcare,4,52,4,139,0,Ward,Medium,Good,0,5,0
1302,X-Ray,Mindray,5,71,4,178,0,Ward,High,Moderate,0,2,0
1303,Ultrasound,Mindray,7,18,6,94,5,Ward,Low,Good,0,2,1
1304,MRI Scanner,Canon Medical,7,35,1,379,7,Ward,High,Moderate,0,4,1
1305,MRI Scanner,Siemens,5,63,2,235,1,Diagnostic Center,Medium,Good,0,4,0
1306,Patient Monitor,Fujifilm,10,62,2,206,1,Operating Room,Medium,Poor,0,2,0
1307,Ventilator,Medtronic,3,69,6,95,11,Ward,Medium,Poor,1,3,1
1308,CT Scanner,Mindray,2,71,6,96,6,Ward,Medium,Good,1,3,0
1309,X-Ray,GE Healthcare,5,68,2,251,16,Diagnostic Center,Medium,Poor,0,3,0
1310,ECG,Philips,6,64,1,414,0,Lab,High,Poor,0,3,1
1311,Patient Monitor,Mindray,7,61,2,205,0,ICU,High,Moderate,0,3,0
1312,X-Ray,Philips,5,76,1,427,13,Ward,Low,Good,0,3,1
1313,Ventilator,Mindray,5,5,2,259,2,Ward,Medium,Poor,0,3,0
1314,Ultrasound,Medtronic,7,98,4,160,0,Diagnostic Center,Low,Good,0,3,1
1315,Patient Monitor,GE Healthcare,8,5,12,62,5,Ward,Medium,Moderate,0,4,0
1316,MRI Scanner,Mindray,2,33,2,205,0,ICU,Medium,Good,1,1,0
1317,Infusion Pump,GE Healthcare,10,54,2,259,9,Ward,Medium,Moderate,0,3,1
1318,CT Scanner,Mindray,5,76,1,437,9,Ward,High,Good,0,2,1
1319,Ventilator,Fujifilm,5,5,1,386,1,Operating Room,Medium,Moderate,1,4,1
1320,X-Ray,Fujifilm,7,59,1,388,0,ICU,Low,Good,1,4,1
1321,ECG,Mindray,5,79,6,96,0,ICU,Low,Moderate,1,2,0
1322,Patient Monitor,Canon Medical,9,84,1,371,17,ICU,Medium,Poor,1,3,1
1323,ECG,Medtronic,14,42,12,107,16,Ward,Medium,Good,1,2,1
1324,X-Ray,Mindray,8,52,4,72,22,Ward,Low,Moderate,0,2,0
1325,X-Ray,GE Healthcare,7,44,4,119,5,Diagnostic Center,Medium,Good,0,4,0
1326,ECG,GE Healthcare,5,50,2,171,0,Ward,Low,Moderate,0,5,0
1327,Ventilator,Medtronic,10,34,4,147,13,ICU,Medium,Moderate,0,2,1
1328,Patient Monitor,GE Healthcare,6,37,4,146,0,Lab,Low,Moderate,0,3,0
1329,X-Ray,Fujifilm,3,70,2,183,0,Diagnostic Center,High,Good,0,3,1
1330,Patient Monitor,Canon Medical,3,63,2,222,5,Ward,Medium,Good,0,2,1
1331,Infusion Pump,Siemens,6,72,12,85,17,Ward,High,Good,0,5,0
1332,CT Scanner,Philips,7,65,2,195,2,Lab,Medium,Poor,0,3,1
1333,CT Scanner,Mindray,9,77,2,217,3,ICU,Medium,Moderate,1,2,1
1334,Ultrasound,Fujifilm,8,81,2,229,0,Diagnostic Center,High,Poor,0,4,1
1335,CT Scanner,GE Healthcare,5,16,1,389,4,Diagnostic Center,Medium,Poor,0,3,1
1336,MRI Scanner,Mindray,10,38,1,350,9,Ward,High,Poor,0,1,1
1337,X-Ray,Canon Medical,4,54,1,422,3,Ward,High,Moderate,0,4,0
1338,MRI Scanner,Canon Medical,7,59,4,131,2,ICU,High,Good,0,4,0
1339,Ventilator,Mindray,5,43,2,219,4,Diagnostic Center,Medium,Poor,0,3,1
1340,Patient Monitor,Siemens,6,82,6,81,0,Lab,High,Good,0,5,0
1341,MRI Scanner,Canon Medical,7,109,6,66,0,Ward,High,Moderate,0,2,0
1342,ECG,Siemens,4,64,1,380,3,ICU,High,Poor,1,3,1
1343,Ventilator,GE Healthcare,7,62,4,101,0,Operating Room,High,Moderate,0,5,0
1344,Infusion Pump,GE Healthcare,4,81,6,34,6,Diagnostic Center,High,Good,1,5,0
1345,CT Scanner,GE Healthcare,9,13,4,126,21,Lab,Medium,Good,0,4,0
1346,Infusion Pump,Medtronic,10,60,4,65,12,ICU,Medium,Poor,0,3,1
1347,Infusion Pump,GE Healthcare,4,84,6,92,0,Ward,Low,Poor,0,3,0
1348,ECG,Canon Medical,5,43,1,337,24,ICU,High,Moderate,0,3,1
1349,Ultrasound,Canon Medical,8,29,6,135,7,Diagnostic Center,Low,Poor,1,3,0
1350,Ventilator,Fujifilm,10,55,2,159,0,Ward,Medium,Good,0,3,0
1351,ECG,Medtronic,8,58,4,86,14,Lab,Medium,Good,2,2,0
1352,Ultrasound,Fujifilm,9,37,2,225,0,ICU,High,Good,1,3,0
1353,CT Scanner,GE Healthcare,8,112,6,127,0,ICU,High,Good,0,5,0
1354,MRI Scanner,Medtronic,8,48,4,170,4,Operating Room,Medium,Good,0,2,1
1355,Ventilator,GE Healthcare,6,31,4,160,2,Diagnostic Center,Medium,Good,0,4,0
1356,Ultrasound,Mindray,2,57,6,82,13,ICU,Low,Moderate,0,1,1
1357,Ultrasound,Philips,9,82,6,105,12,Ward,Low,Good,0,3,0
1358,Ultrasound,Medtronic,2,60,6,113,7,Operating Room,Medium,Good,0,2,0
1359,MRI Scanner,Siemens,2,72,1,363,1,Lab,Medium,Poor,0,5,1
1360,Ultrasound,GE Healthcare,4,38,6,43,8,Operating Room,Medium,Good,0,4,0
1361,Infusion Pump,Mindray,4,97,4,172,0,ICU,Low,Good,1,2,1
1362,Patient Monitor,Fujifilm,5,74,4,65,8,Ward,Medium,Good,0,2,0
1363,Ventilator,Siemens,6,86,12,111,0,Diagnostic Center,High,Poor,1,5,0
1364,ECG,Fujifilm,9,69,2,178,5,Diagnostic Center,Medium,Moderate,0,3,0
1365,Patient Monitor,GE Healthcare,6,80,2,219,0,Operating Room,Medium,Moderate,0,5,0
1366,Infusion Pump,Mindray,4,38,4,89,9,Diagnostic Center,Medium,Good,0,2,0
1367,Patient Monitor,Fujifilm,5,47,6,32,0,ICU,Low,Moderate,0,4,0
1368,Ultrasound,GE Healthcare,5,93,2,248,0,Ward,Medium,Good,1,4,1
1369,ECG,Philips,5,98,4,90,0,Lab,Low,Good,0,2,0
1370,Infusion Pump,Philips,12,31,4,160,0,ICU,Low,Moderate,0,2,0
1371,Ultrasound,Philips,5,66,4,69,0,Diagnostic Center,High,Poor,0,4,0
1372,Infusion Pump,Mindray,5,49,6,30,7,Ward,High,Good,0,2,1
1373,MRI Scanner,Medtronic,4,42,1,446,2,Ward,Medium,Poor,0,3,1
1374,CT Scanner,Fujifilm,7,67,4,83,9,ICU,Low,Good,0,4,0
1375,CT Scanner,Siemens,7,88,6,96,0,Ward,High,Good,1,4,0
1376,Infusion Pump,Canon Medical,4,71,2,183,8,Operating Room,Medium,Good,1,2,1
1377,Infusion Pump,Philips,7,52,2,239,3,Ward,Medium,Poor,0,3,0
1378,X-Ray,Fujifilm,6,72,0,340,2,ICU,Medium,Good,0,2,1
1379,MRI Scanner,GE Healthcare,8,51,6,106,0,Diagnostic Center,High,Moderate,0,5,0
1380,CT Scanner,Fujifilm,4,70,2,200,3,ICU,High,Good,0,3,1
1381,MRI Scanner,Canon Medical,4,94,2,166,8,Diagnostic Center,High,Moderate,0,4,1
1382,ECG,Medtronic,3,8,2,209,0,Ward,Medium,Moderate,1,2,1
1383,ECG,Philips,10,79,4,113,2,Ward,High,Good,2,4,1
1384,Infusion Pump,Mindray,9,21,6,59,0,Ward,Low,Poor,0,3,0
1385,Patient Monitor,Canon Medical,2,90,6,105,17,Operating Room,High,Poor,1,3,0
1386,ECG,Medtronic,4,44,2,191,5,Lab,Medium,Good,1,4,0
1387,Ventilator,Medtronic,5,29,4,119,2,Diagnostic Center,Low,Moderate,0,4,0
1388,Ultrasound,Philips,5,77,6,92,0,Ward,Medium,Good,0,3,0
1389,Ventilator,GE Healthcare,6,69,2,199,10,Operating Room,High,Poor,0,5,0
1390,MRI Scanner,Mindray,3,35,1,433,4,Ward,Low,Moderate,0,1,1
1391,Infusion Pump,Siemens,5,28,6,121,1,Diagnostic Center,High,Good,0,4,0
1392,CT Scanner,Mindray,10,55,4,128,2,Diagnostic Center,High,Poor,0,1,0
1393,ECG,Medtronic,5,29,4,67,0,Ward,Medium,Good,0,3,0
1394,X-Ray,Philips,4,33,1,381,15,Ward,High,Good,1,4,1
1395,Infusion Pump,Medtronic,6,62,6,72,9,ICU,Medium,Moderate,1,2,0
1396,Ventilator,Medtronic,3,35,4,76,1,Lab,Medium,Good,0,2,0
1397,Ventilator,Medtronic,7,70,6,51,1,Diagnostic Center,Medium,Good,0,2,0
1398,X-Ray,Mindray,4,97,12,62,0,Diagnostic Center,High,Good,0,3,0
1399,ECG,GE Healthcare,7,56,12,45,0,Operating Room,Medium,Poor,0,3,0
1400,ECG,Fujifilm,3,63,6,148,0,Operating Room,High,Good,0,2,0
1401,Infusion Pump,Philips,6,110,0,379,14,Ward,High,Good,1,4,0
1402,CT Scanner,Mindray,6,30,6,70,0,Operating Room,Medium,Good,1,3,0
1403,CT Scanner,Siemens,4,89,1,359,13,Ward,Medium,Good,1,5,1
1404,ECG,GE Healthcare,8,86,6,79,2,Lab,Medium,Moderate,0,3,0
1405,Ventilator,Canon Medical,9,81,2,218,0,ICU,High,Moderate,0,2,1
