device_id,device_name,manufacturer,device_age_years,usage_hours_per_week,maintenance_frequency_per_year,last_maintenance_gap_days,error_logs_past_month,environment,criticality_level,spare_parts_availability,failures_past_year,manufacturer_support_rating,failure_within_year
1038,Patient Monitor,GE Healthcare,6,44,4,104,3,Ward,High,Moderate,0,5,0
1039,Infusion Pump,Mindray,9,49,2,201,14,Ward,Medium,Poor,0,2,1
1040,Infusion Pump,Philips,10,45,6,99,3,Ward,Medium,Good,0,4,0
1041,ECG,Medtronic,4,81,2,211,8,Lab,Medium,Moderate,0,4,0
1042,Ventilator,Medtronic,5,69,2,205,11,Ward,Medium,Moderate,0,4,1
1043,Ultrasound,Mindray,5,59,2,213,20,Ward,Medium,Poor,0,3,1
1044,CT Scanner,Mindray,8,50,6,95,7,Ward,High,Moderate,0,3,0
1045,Ventilator,Philips,5,83,4,125,8,Ward,Low,Poor,0,2,1
1046,CT Scanner,Fujifilm,5,46,2,174,13,Diagnostic Center,Medium,Good,0,3,1
1047,Infusion Pump,Medtronic,8,26,12,45,6,Diagnostic Center,Medium,Moderate,0,2,0
1048,CT Scanner,Medtronic,5,70,12,21,0,Lab,Medium,Good,0,4,0
1049,X-Ray,GE Healthcare,3,101,4,83,11,ICU,High,Poor,0,4,0
1050,Infusion Pump,Fujifilm,4,95,2,179,12,Ward,High,Poor,0,2,1
1051,Patient Monitor,Fujifilm,6,89,4,111,12,ICU,Medium,Good,0,4,0
1052,CT Scanner,GE Healthcare,1,24,4,90,3,Diagnostic Center,High,Good,0,3,0
1053,Infusion Pump,Siemens,11,23,4,128,7,Ward,Medium,Moderate,0,5,0
1054,Ultrasound,Philips,5,30,4,93,2,Ward,Medium,Moderate,0,3,0
1055,X-Ray,Medtronic,4,77,6,91,7,ICU,Low,Poor,0,4,0
1056,X-Ray,Siemens,6,26,12,50,7,Diagnostic Center,Medium,Poor,0,3,0
1057,Infusion Pump,Philips,10,30,6,54,8,ICU,High,Good,0,4,0
1058,Ultrasound,Medtronic,9,62,4,94,13,Operating Room,Medium,Moderate,1,4,0
1059,CT Scanner,Fujifilm,7,57,2,214,10,Ward,Low,Good,0,4,1
1060,MRI Scanner,Philips,4,65,4,120,10,Operating Room,Medium,Good,0,4,0
1061,Ventilator,GE Healthcare,9,70,4,108,10,Ward,Medium,Moderate,0,3,1
1062,ECG,Fujifilm,5,80,4,115,16,ICU,Low,Good,1,4,0
1063,Ultrasound,Canon Medical,7,22,12,31,1,Diagnostic Center,High,Moderate,0,2,0
1064,X-Ray,Canon Medical,9,61,6,55,14,Ward,Medium,Moderate,0,4,0
1065,Ultrasound,GE Healthcare,4,70,4,90,1,Ward,Medium,Moderate,0,5,0
1066,Ultrasound,Mindray,2,75,4,118,8,Lab,High,Moderate,0,1,0
1067,Infusion Pump,Fujifilm,4,41,2,177,7,ICU,Medium,Good,0,4,0
1068,Ventilator,Fujifilm,8,54,2,183,16,Diagnostic Center,Low,Good,0,3,1
1069,MRI Scanner,Siemens,1,47,4,121,6,Ward,Medium,Moderate,0,3,0
1070,Ultrasound,Medtronic,8,30,6,93,4,ICU,High,Good,0,3,0
1071,Infusion Pump,Mindray,11,83,2,184,22,Operating Room,Low,Moderate,0,1,1
1072,ECG,Canon Medical,8,45,1,369,16,ICU,Low,Moderate,0,3,1
1073,X-Ray,Mindray,6,65,4,105,9,Diagnostic Center,Medium,Good,0,1,1
1074,CT Scanner,Medtronic,7,82,2,201,17,Ward,Medium,Poor,0,2,1
1075,X-Ray,Medtronic,5,53,4,121,12,Lab,High,Moderate,0,3,1
1076,Infusion Pump,Siemens,9,80,4,97,10,Ward,Medium,Moderate,1,4,1
1077,Patient Monitor,Medtronic,4,34,2,191,10,Diagnostic Center,High,Poor,0,2,1
1078,Ultrasound,GE Healthcare,9,36,6,54,7,Ward,Medium,Moderate,0,5,0
1079,Ultrasound,Philips,7,52,6,73,8,Operating Room,Low,Moderate,0,4,0
1080,CT Scanner,Medtronic,2,71,1,391,20,Lab,High,Good,0,3,1
1081,Ultrasound,Fujifilm,7,36,6,53,10,Diagnostic Center,High,Moderate,0,3,0
1082,Ventilator,Medtronic,7,69,2,192,12,Operating Room,High,Moderate,0,2,1
1083,X-Ray,GE Healthcare,1,68,4,82,9,Ward,High,Moderate,0,3,0
1084,CT Scanner,Philips,2,42,4,90,6,Diagnostic Center,Low,Moderate,1,3,0
1085,X-Ray,Philips,10,74,1,381,23,Ward,High,Good,1,4,1
1086,Patient Monitor,Fujifilm,5,46,6,99,8,ICU,Low,Good,0,4,0
1087,ECG,GE Healthcare,7,59,4,91,7,Lab,Medium,Moderate,1,4,0
1088,Patient Monitor,GE Healthcare,6,41,4,125,2,Diagnostic Center,High,Moderate,0,5,0
1089,Ventilator,Canon Medical,5,86,6,65,2,ICU,High,Moderate,0,2,0
1090,X-Ray,Mindray,7,76,4,112,10,ICU,Medium,Good,0,2,1
1091,Ventilator,Mindray,8,83,2,200,9,ICU,High,Good,0,3,1
1092,CT Scanner,GE Healthcare,1,72,4,108,10,ICU,High,Good,0,5,0
1093,CT Scanner,Fujifilm,6,49,4,99,12,Ward,Medium,Poor,0,2,1
1094,Ultrasound,Fujifilm,4,76,4,85,5,ICU,Low,Poor,0,4,0
1095,Ultrasound,Siemens,6,49,12,38,8,Ward,High,Moderate,0,5,0
1096,ECG,GE Healthcare,9,19,4,89,12,ICU,Medium,Good,0,4,0
1097,Patient Monitor,Mindray,6,58,2,202,10,Diagnostic Center,Low,Good,0,3,1
1098,Ultrasound,GE Healthcare,7,50,12,66,7,Diagnostic Center,High,Moderate,0,3,0
1099,Infusion Pump,Siemens,5,71,4,102,13,Ward,Low,Poor,0,4,0
1100,CT Scanner,Medtronic,7,36,6,63,6,ICU,High,Moderate,0,3,0
1101,ECG,Mindray,6,86,4,119,10,Ward,High,Moderate,1,3,1
1102,CT Scanner,Medtronic,4,48,6,62,5,Ward,High,Poor,0,4,0
1103,MRI Scanner,Siemens,8,40,2,220,12,Ward,Medium,Moderate,0,5,1
1104,ECG,Medtronic,3,56,2,208,14,ICU,Medium,Poor,0,2,1
1105,Ultrasound,Mindray,3,74,2,173,14,ICU,Medium,Poor,0,3,0
1106,Infusion Pump,Mindray,8,52,4,94,6,Diagnostic Center,High,Poor,1,1,1
1107,Ultrasound,GE Healthcare,2,44,6,99,1,Lab,Low,Moderate,0,5,0
1108,Ultrasound,GE Healthcare,7,54,12,52,5,Diagnostic Center,High,Poor,1,4,0
1109,Ventilator,Siemens,5,45,4,107,8,Diagnostic Center,Medium,Good,0,5,0
1110,Ultrasound,Philips,6,30,4,120,5,Lab,High,Poor,0,4,0
1111,MRI Scanner,Canon Medical,8,63,2,202,11,Ward,Low,Moderate,0,4,1
1112,MRI Scanner,Medtronic,7,64,4,82,3,Ward,High,Good,0,2,0
1113,Ventilator,Siemens,6,71,12,54,6,ICU,High,Good,1,4,0
1114,Ultrasound,Siemens,8,54,4,116,13,Ward,Medium,Poor,0,5,1
1115,X-Ray,Philips,3,67,4,92,4,ICU,High,Moderate,2,4,0
1116,Infusion Pump,GE Healthcare,7,79,6,77,13,Ward,Medium,Moderate,0,4,0
1117,ECG,Philips,5,57,2,220,11,ICU,High,Moderate,1,3,1
1118,Ventilator,GE Healthcare,6,51,4,119,13,ICU,Medium,Poor,0,3,1
1119,MRI Scanner,Philips,5,50,2,201,12,Diagnostic Center,Medium,Moderate,0,2,1
1120,MRI Scanner,Siemens,9,66,6,52,11,ICU,High,Poor,0,4,0
1121,Ventilator,Philips,13,54,4,87,13,Diagnostic Center,High,Moderate,0,2,1
1122,Ultrasound,Siemens,4,62,4,87,12,Diagnostic Center,Medium,Good,0,3,0
1123,CT Scanner,Philips,5,61,2,175,11,ICU,Medium,Good,0,3,1
1124,Ventilator,Canon Medical,9,83,6,70,12,Lab,High,Poor,0,4,1
1125,Ventilator,Philips,7,85,4,130,15,ICU,Medium,Good,0,3,1
1126,MRI Scanner,Philips,5,92,6,53,10,Operating Room,High,Moderate,0,4,0
1127,MRI Scanner,Siemens,6,73,12,35,11,ICU,High,Moderate,0,4,0
1128,Infusion Pump,Medtronic,3,58,4,101,8,ICU,Medium,Good,0,3,0
1129,Ultrasound,Mindray,3,61,4,84,12,Lab,High,Moderate,0,3,0
1130,Infusion Pump,Canon Medical,4,82,6,51,6,ICU,Medium,Good,0,2,0
1131,Patient Monitor,Philips,6,78,4,99,11,ICU,Medium,Moderate,0,2,1
1132,ECG,GE Healthcare,11,29,4,109,6,ICU,Low,Poor,0,4,0
1133,Patient Monitor,Siemens,6,76,6,68,5,Diagnostic Center,High,Poor,1,4,0
1134,Ultrasound,Medtronic,5,73,12,59,4,Diagnostic Center,High,Poor,0,4,0
1135,Ventilator,Siemens,12,55,12,60,8,ICU,Medium,Poor,0,4,0
1136,X-Ray,Siemens,5,47,1,404,20,ICU,High,Moderate,0,4,1
1137,Ultrasound,GE Healthcare,5,65,2,180,6,Lab,High,Poor,0,4,1
1138,Ventilator,Mindray,9,70,2,177,13,Ward,Low,Poor,0,2,1
1139,CT Scanner,GE Healthcare,12,82,4,91,17,Lab,Medium,Moderate,0,5,1
1140,MRI Scanner,Fujifilm,4,61,2,209,9,Lab,Medium,Good,0,2,1
1141,Ventilator,Mindray,7,57,6,91,10,ICU,Medium,Good,0,1,1
1142,Ultrasound,GE Healthcare,5,79,1,397,19,Ward,Medium,Poor,0,3,1
1143,ECG,Mindray,6,61,6,89,8,Operating Room,Low,Good,0,2,0
1144,MRI Scanner,Philips,2,67,12,61,4,Lab,Medium,Good,0,4,0
1145,Infusion Pump,Medtronic,6,33,6,80,9,Lab,Medium,Poor,0,4,0
1146,CT Scanner,Philips,8,70,6,84,14,Ward,Low,Poor,0,2,1
1147,Ventilator,Philips,6,53,2,202,13,ICU,Medium,Moderate,0,4,1
1148,ECG,Mindray,4,45,2,177,9,Diagnostic Center,High,Moderate,0,3,1
1149,Ultrasound,GE Healthcare,6,56,2,195,15,Operating Room,High,Poor,0,5,1
1150,Infusion Pump,Siemens,6,75,6,57,11,ICU,High,Moderate,0,5,0
1151,CT Scanner,Siemens,5,55,2,207,12,Ward,High,Moderate,0,3,1
1152,Patient Monitor,GE Healthcare,10,62,6,69,5,Operating Room,Medium,Good,0,4,0
1153,CT Scanner,Canon Medical,4,90,6,58,7,ICU,High,Moderate,0,3,0
1154,Ventilator,Siemens,5,39,2,194,10,Ward,Medium,Good,0,5,0
1155,Ultrasound,Mindray,7,63,12,61,7,Diagnostic Center,Medium,Poor,1,2,1
1156,MRI Scanner,Canon Medical,5,66,1,387,19,ICU,High,Poor,0,3,1
1157,Infusion Pump,Philips,7,44,2,191,8,Ward,Medium,Poor,0,2,1
1158,ECG,Mindray,5,54,6,77,7,ICU,High,Poor,0,1,0
1159,Ultrasound,Philips,7,53,4,88,15,ICU,High,Poor,0,2,0
1160,Ventilator,GE Healthcare,4,51,4,109,9,ICU,High,Poor,0,4,0
1161,MRI Scanner,Mindray,3,62,6,96,8,Ward,Medium,Good,0,3,0
1162,Infusion Pump,Mindray,7,88,12,56,8,Diagnostic Center,High,Moderate,1,1,1
1163,Ventilator,Medtronic,4,46,1,362,19,ICU,Low,Moderate,0,3,1
1164,ECG,Mindray,3,43,6,57,5,ICU,Low,Moderate,1,3,0
1165,ECG,Mindray,8,70,2,203,16,Diagnostic Center,High,Poor,0,1,1
1166,ECG,Medtronic,6,67,4,120,12,Diagnostic Center,Low,Moderate,0,4,0
1167,X-Ray,Canon Medical,7,40,6,65,4,Operating Room,Medium,Poor,0,3,0
1168,MRI Scanner,Siemens,7,39,12,62,6,Ward,High,Moderate,1,4,0
1169,Patient Monitor,Canon Medical,3,37,6,91,4,Lab,High,Good,0,3,0
1170,Infusion Pump,Canon Medical,8,48,6,94,10,Ward,High,Good,1,4,1
1171,Infusion Pump,Philips,4,43,4,85,12,ICU,Low,Moderate,0,2,0
1172,CT Scanner,Canon Medical,6,73,6,83,1,Operating Room,High,Good,0,2,0
1173,ECG,Canon Medical,2,80,6,84,6,Diagnostic Center,High,Good,0,4,0
1174,Infusion Pump,GE Healthcare,9,66,12,51,8,Diagnostic Center,High,Poor,0,5,0
1175,Infusion Pump,Mindray,9,78,2,220,16,ICU,High,Poor,0,3,1
1176,Infusion Pump,Fujifilm,13,45,6,87,6,Ward,Medium,Moderate,0,3,0
1177,Infusion Pump,Siemens,5,95,6,80,4,Ward,High,Moderate,0,4,0
1178,Patient Monitor,GE Healthcare,5,51,12,65,13,Ward,Low,Good,0,4,0
1179,MRI Scanner,Philips,10,53,2,172,11,ICU,Medium,Moderate,0,2,1
1180,Ventilator,Siemens,11,36,6,85,12,ICU,Medium,Good,0,3,1
1181,X-Ray,Medtronic,5,53,4,129,7,Ward,Low,Poor,0,2,0
1182,Ultrasound,Philips,7,27,2,188,8,Diagnostic Center,Low,Poor,0,4,1
1183,X-Ray,Fujifilm,6,68,12,65,4,Operating Room,High,Poor,0,4,0
1184,Infusion Pump,Fujifilm,2,42,2,198,11,Ward,Low,Good,0,2,1
1185,X-Ray,GE Healthcare,7,46,2,206,16,ICU,High,Moderate,0,4,1
1186,Ultrasound,Medtronic,2,43,4,109,8,Ward,High,Moderate,0,4,0
1187,Ventilator,Mindray,9,40,4,88,12,Diagnostic Center,Medium,Poor,0,1,1
1188,Ventilator,Mindray,8,56,12,65,5,ICU,High,Good,0,1,0
1189,X-Ray,Philips,7,59,6,75,4,Lab,High,Good,1,2,0
1190,Ventilator,Philips,5,49,2,196,12,ICU,High,Good,0,3,1
1191,CT Scanner,Medtronic,6,34,12,24,7,Ward,Medium,Poor,0,4,0
1192,Ultrasound,Fujifilm,5,62,6,73,10,ICU,High,Good,0,4,0
1193,Ventilator,Medtronic,9,66,2,180,12,Diagnostic Center,Low,Poor,0,4,1
1194,Ventilator,Siemens,4,48,6,98,7,Diagnostic Center,Medium,Moderate,0,5,0
1195,MRI Scanner,GE Healthcare,7,44,12,68,12,Lab,Medium,Good,0,4,0
1196,MRI Scanner,Mindray,8,57,2,203,9,Lab,Medium,Moderate,0,3,1
1197,Ultrasound,Mindray,3,66,6,57,7,Ward,Medium,Poor,0,3,0
1198,Infusion Pump,Medtronic,6,49,0,395,21,ICU,High,Poor,0,3,1
1199,ECG,Philips,10,48,6,95,6,Diagnostic Center,Medium,Poor,0,4,0
1200,Ventilator,Fujifilm,6,94,12,42,10,ICU,Medium,Poor,0,2,0
1201,Ultrasound,Siemens,3,87,4,110,9,Ward,High,Moderate,0,5,0
1202,Patient Monitor,GE Healthcare,9,70,2,186,13,Diagnostic Center,Medium,Good,0,5,1
1203,ECG,Siemens,7,73,6,70,7,Ward,High,Moderate,0,3,0
1204,Ultrasound,Mindray,3,39,2,190,11,Diagnostic Center,Low,Poor,0,1,1
1205,MRI Scanner,Canon Medical,4,40,2,203,5,Ward,High,Moderate,0,3,1
1206,Ventilator,GE Healthcare,7,76,4,106,9,Diagnostic Center,High,Good,1,5,0
1207,CT Scanner,GE Healthcare,10,65,12,65,10,Operating Room,Low,Poor,0,5,0
1208,ECG,Mindray,5,84,1,387,20,ICU,High,Moderate,1,2,1
1209,MRI Scanner,Fujifilm,5,69,4,88,4,ICU,Low,Moderate,0,4,0
1210,Ventilator,Philips,9,72,4,81,8,Operating Room,Medium,Good,0,4,0
1211,ECG,Medtronic,11,59,4,92,14,ICU,Low,Moderate,0,2,1
1212,Infusion Pump,GE Healthcare,3,31,4,128,10,Operating Room,High,Moderate,0,3,0
1213,Infusion Pump,GE Healthcare,10,49,12,41,4,Operating Room,Low,Poor,1,4,0
1214,X-Ray,Fujifilm,7,72,6,93,11,Diagnostic Center,Medium,Good,0,3,1
1215,Ultrasound,Siemens,8,28,6,87,10,Ward,High,Moderate,0,3,1
1216,MRI Scanner,Canon Medical,5,54,0,402,16,Diagnostic Center,High,Moderate,0,2,1
1217,Infusion Pump,Mindray,8,63,12,22,10,ICU,High,Good,0,2,0
1218,CT Scanner,GE Healthcare,4,65,4,96,8,Ward,Medium,Good,0,5,0
1219,Infusion Pump,Medtronic,6,61,6,54,5,Ward,High,Poor,0,4,0
1220,Ultrasound,Mindray,2,52,6,87,7,ICU,Medium,Poor,0,1,0
1221,Patient Monitor,Fujifilm,8,30,1,369,21,Ward,Medium,Poor,0,3,1
1222,CT Scanner,Medtronic,7,64,1,403,19,Lab,High,Good,0,3,1
1223,Ultrasound,GE Healthcare,7,59,2,187,9,ICU,High,Poor,0,4,1
1224,Infusion Pump,Mindray,8,68,4,117,14,Diagnostic Center,Medium,Poor,0,3,1
1225,Ultrasound,Siemens,5,65,2,193,6,Diagnostic Center,High,Moderate,0,5,0
1226,ECG,GE Healthcare,6,47,4,82,15,Ward,Medium,Moderate,0,4,0
1227,X-Ray,Philips,9,60,4,129,11,ICU,Low,Poor,0,3,1
1228,X-Ray,Medtronic,7,54,12,57,7,Operating Room,Medium,Good,0,4,0
1229,ECG,Medtronic,3,76,12,29,3,Diagnostic Center,Medium,Moderate,0,3,0
1230,Ultrasound,Mindray,3,69,1,375,13,Ward,Low,Poor,0,2,1
1231,ECG,Philips,5,66,4,120,12,Operating Room,High,Good,0,4,0
1232,X-Ray,Fujifilm,3,36,1,357,14,Ward,High,Good,0,3,1
1233,CT Scanner,Medtronic,8,55,12,38,12,Lab,Medium,Moderate,0,2,0
1234,Ventilator,Mindray,9,59,6,66,3,ICU,Medium,Good,0,3,0
1235,CT Scanner,Siemens,10,9,12,58,6,Diagnostic Center,Low,Poor,0,3,0
1236,Ventilator,GE Healthcare,10,43,6,95,8,ICU,Low,Poor,0,5,0
1237,MRI Scanner,Medtronic,7,61,4,100,4,Lab,High,Good,0,3,0
1238,Infusion Pump,GE Healthcare,2,75,4,98,7,Diagnostic Center,High,Good,0,4,0
1239,MRI Scanner,Mindray,4,60,12,63,3,ICU,High,Good,0,2,0
1240,Infusion Pump,Fujifilm,3,29,6,73,6,Lab,High,Good,0,2,0
1241,Infusion Pump,Philips,3,43,4,112,10,Lab,High,Moderate,0,4,0
1242,Ultrasound,Mindray,5,63,4,102,11,Ward,High,Good,0,3,1
1243,Ventilator,Mindray,7,51,12,69,9,Operating Room,Low,Poor,0,3,0
1244,X-Ray,Mindray,1,56,4,99,1,Ward,Medium,Moderate,0,3,0
1245,MRI Scanner,Mindray,6,36,2,212,8,ICU,High,Moderate,1,1,1
1246,Ultrasound,Siemens,3,69,1,373,17,Diagnostic Center,High,Good,0,4,1
1247,Ventilator,Philips,8,38,4,115,9,Diagnostic Center,High,Moderate,0,4,0
1248,Infusion Pump,Canon Medical,7,55,4,126,10,Lab,Medium,Moderate,0,3,1
1249,X-Ray,Fujifilm,9,75,6,64,10,ICU,High,Good,0,4,0
1250,ECG,Medtronic,5,58,4,108,9,Ward,Medium,Moderate,0,4,0
1251,Patient Monitor,Canon Medical,8,55,6,64,10,Ward,High,Good,0,3,0
1252,ECG,Canon Medical,4,40,12,57,8,ICU,High,Poor,0,2,0
1253,MRI Scanner,Philips,9,73,6,69,8,ICU,High,Good,0,3,0
1254,MRI Scanner,Canon Medical,2,61,2,177,9,ICU,Medium,Poor,0,3,0
1255,X-Ray,Mindray,5,35,1,381,23,ICU,High,Good,0,2,1
1256,Ultrasound,Canon Medical,3,63,2,220,14,Lab,Medium,Good,1,4,1
1257,Infusion Pump,GE Healthcare,8,63,4,81,5,Operating Room,High,Moderate,0,5,0
1258,X-Ray,Mindray,5,41,6,73,8,Lab,High,Good,1,3,0
1259,Patient Monitor,Mindray,7,69,4,108,5,ICU,High,Poor,0,3,1
1260,Ventilator,GE Healthcare,3,26,4,112,2,Diagnostic Center,High,Moderate,0,5,0
1261,CT Scanner,Siemens,12,39,6,98,16,Diagnostic Center,High,Moderate,0,5,1
1262,X-Ray,Mindray,6,59,6,50,8,ICU,High,Poor,0,1,1
1263,Ultrasound,Mindray,11,36,4,87,11,Diagnostic Center,High,Moderate,0,3,0
1264,Infusion Pump,Canon Medical,3,33,4,100,6,Diagnostic Center,Medium,Poor,0,4,0
1265,CT Scanner,Canon Medical,6,16,2,208,5,ICU,High,Moderate,0,4,0
1266,Ultrasound,Fujifilm,3,67,0,393,24,Ward,Medium,Good,0,2,1
1267,Infusion Pump,GE Healthcare,6,71,2,197,8,Lab,High,Good,0,3,1
1268,Ultrasound,Canon Medical,4,76,6,94,7,Diagnostic Center,Medium,Poor,0,2,0
1269,ECG,Fujifilm,6,70,4,83,15,Lab,Medium,Poor,0,3,0
1270,CT Scanner,Mindray,7,77,6,77,8,ICU,Medium,Moderate,0,2,0
1271,MRI Scanner,Canon Medical,13,69,6,92,10,Lab,Low,Good,0,2,1
1272,MRI Scanner,Fujifilm,8,58,0,360,22,ICU,High,Moderate,0,4,1
1273,CT Scanner,GE Healthcare,7,50,1,369,22,Operating Room,Low,Moderate,0,5,1
1274,CT Scanner,GE Healthcare,7,50,6,50,7,Operating Room,High,Moderate,0,4,0
1275,CT Scanner,Fujifilm,8,41,6,89,10,ICU,Low,Moderate,0,3,0
1276,Patient Monitor,Mindray,5,25,0,387,20,ICU,Medium,Poor,3,3,1
1277,CT Scanner,GE Healthcare,5,61,2,219,10,ICU,Low,Good,0,4,1
1278,Ventilator,GE Healthcare,6,55,4,113,9,Operating Room,High,Poor,0,4,1
1279,Infusion Pump,GE Healthcare,5,69,6,71,6,Ward,Low,Good,0,5,0
1280,Infusion Pump,Mindray,5,68,12,21,11,Ward,Medium,Good,0,3,0
1281,ECG,GE Healthcare,3,53,2,203,7,Operating Room,High,Good,0,4,0
1282,Infusion Pump,Mindray,6,20,6,93,2,Ward,Medium,Moderate,0,3,0
1283,Infusion Pump,GE Healthcare,4,102,6,86,7,Ward,Medium,Moderate,1,5,0
1284,Ultrasound,Philips,5,66,6,52,11,Lab,High,Moderate,0,3,0
1285,ECG,Medtronic,2,91,4,87,10,ICU,High,Poor,0,2,0
1286,ECG,Mindray,11,55,12,69,11,Operating Room,Medium,Good,0,2,1
1287,ECG,Mindray,7,81,2,195,9,Ward,Low,Poor,0,3,1
1288,X-Ray,Medtronic,9,46,2,176,6,Ward,Medium,Good,0,3,1
1289,MRI Scanner,GE Healthcare,5,77,4,127,9,Ward,Medium,Good,0,4,0
1290,Ventilator,GE Healthcare,9,76,12,62,11,Diagnostic Center,Medium,Moderate,0,4,0
1291,Ultrasound,GE Healthcare,6,54,0,374,19,ICU,Medium,Good,0,5,1
1292,X-Ray,GE Healthcare,5,37,12,24,6,ICU,Medium,Moderate,0,3,0
1293,X-Ray,Mindray,5,59,0,399,19,Diagnostic Center,High,Moderate,0,1,1
1294,X-Ray,Fujifilm,8,65,2,194,16,Ward,High,Good,1,2,1
1295,Ventilator,Medtronic,6,42,4,125,3,Ward,Low,Poor,0,3,0
1296,Ultrasound,Medtronic,5,58,6,54,8,ICU,High,Poor,0,2,0
1297,Ultrasound,Mindray,6,55,4,96,6,Ward,Medium,Good,0,1,0
1298,Ventilator,Medtronic,10,66,4,101,11,ICU,Medium,Good,0,4,1
1299,Infusion Pump,Siemens,8,72,6,69,13,Lab,Low,Poor,0,5,0
1300,X-Ray,GE Healthcare,6,57,2,188,8,ICU,Medium,Moderate,0,4,0
1301,Ultrasound,Philips,4,93,2,182,11,Ward,Medium,Good,0,2,0
1302,MRI Scanner,Mindray,12,61,6,69,9,Ward,Medium,Poor,0,1,1
1303,ECG,Canon Medical,9,74,4,119,14,Ward,Medium,Moderate,0,3,1
1304,MRI Scanner,Siemens,9,31,6,57,7,Ward,High,Moderate,0,5,0
1305,CT Scanner,Mindray,7,25,0,401,20,Lab,High,Good,0,2,1
1306,X-Ray,Medtronic,4,56,4,122,4,Ward,High,Moderate,0,3,0
1307,Ventilator,Mindray,4,83,12,43,8,Ward,Medium,Moderate,1,1,0
1308,Patient Monitor,GE Healthcare,9,67,12,49,12,Operating Room,Medium,Good,0,5,0
1309,Ultrasound,Canon Medical,2,67,6,73,5,Lab,Medium,Good,0,3,0
1310,ECG,Philips,3,34,6,64,8,Ward,High,Good,0,4,0
1311,MRI Scanner,GE Healthcare,7,65,12,46,9,Operating Room,Medium,Good,0,4,0
1312,ECG,Medtronic,2,31,2,220,9,Ward,Medium,Moderate,0,4,0
1313,Ventilator,Canon Medical,2,107,6,78,14,Lab,High,Good,0,4,0
1314,CT Scanner,Siemens,6,48,6,94,7,Ward,High,Moderate,1,3,1
1315,Ventilator,GE Healthcare,5,79,0,388,22,Diagnostic Center,Medium,Good,0,5,1
1316,Ultrasound,Siemens,4,38,4,84,6,ICU,Medium,Moderate,0,4,0
1317,MRI Scanner,GE Healthcare,3,62,4,102,7,Diagnostic Center,High,Good,0,4,0
1318,CT Scanner,Fujifilm,9,68,6,71,9,Ward,Low,Moderate,0,2,0
1319,ECG,GE Healthcare,4,48,6,75,8,ICU,Medium,Moderate,0,3,0
1320,MRI Scanner,Canon Medical,9,65,1,369,16,ICU,High,Good,0,4,1
1321,Ventilator,Fujifilm,10,71,4,124,9,Diagnostic Center,High,Moderate,1,3,1
1322,Ultrasound,Siemens,2,97,4,98,5,Ward,Medium,Good,0,3,0
1323,Ventilator,GE Healthcare,7,39,6,97,10,Ward,High,Good,0,4,0
1324,Infusion Pump,Philips,4,63,6,51,4,Operating Room,Medium,Moderate,0,4,0
1325,Patient Monitor,Canon Medical,6,5,4,83,11,ICU,High,Good,0,4,0
1326,Ultrasound,Philips,4,71,12,31,1,ICU,High,Good,1,3,0
1327,Infusion Pump,Medtronic,7,37,4,118,13,Lab,Low,Poor,0,3,1
1328,Infusion Pump,Siemens,2,72,4,96,2,Operating Room,Medium,Moderate,0,4,0
1329,Patient Monitor,Philips,7,85,6,70,11,Operating Room,High,Good,0,2,0
1330,Ventilator,GE Healthcare,3,55,6,79,7,ICU,Medium,Moderate,0,3,0
1331,Infusion Pump,Mindray,4,52,6,79,4,Operating Room,High,Good,0,2,0
1332,Ventilator,GE Healthcare,6,73,4,109,10,Ward,Medium,Good,0,4,0
1333,Ultrasound,Canon Medical,0,80,4,126,13,Ward,High,Good,0,2,1
1334,X-Ray,Siemens,7,29,6,55,11,ICU,Medium,Moderate,0,3,0
1335,Infusion Pump,Siemens,4,41,1,381,11,Lab,High,Good,1,5,1
1336,Infusion Pump,Mindray,6,65,6,65,9,Lab,Medium,Moderate,0,3,0
1337,Ventilator,Fujifilm,8,52,6,74,10,Operating Room,Medium,Good,0,3,0
1338,Patient Monitor,Canon Medical,3,46,6,84,5,ICU,Medium,Good,0,3,0
1339,Ventilator,Mindray,6,73,4,95,9,Ward,Medium,Poor,0,2,0
1340,Ultrasound,GE Healthcare,7,57,2,173,9,Diagnostic Center,High,Poor,0,3,1
1341,MRI Scanner,Siemens,11,49,12,66,13,ICU,High,Moderate,0,5,0
1342,X-Ray,Medtronic,4,53,12,21,5,Diagnostic Center,High,Moderate,0,4,0
1343,MRI Scanner,Philips,9,54,12,36,6,Operating Room,Low,Moderate,0,2,0
1344,ECG,Canon Medical,7,83,4,81,9,Ward,High,Moderate,0,4,0
1345,Patient Monitor,GE Healthcare,3,32,1,363,15,Diagnostic Center,Medium,Good,0,4,1
1346,MRI Scanner,Fujifilm,4,58,12,52,3,ICU,Medium,Good,0,4,0
1347,Infusion Pump,GE Healthcare,9,62,6,75,7,Operating Room,Medium,Poor,0,3,0
1348,Infusion Pump,Fujifilm,7,77,4,93,11,Ward,High,Poor,2,2,1
1349,MRI Scanner,Mindray,6,36,6,72,6,Operating Room,Medium,Moderate,0,1,0
1350,X-Ray,Fujifilm,4,41,2,209,11,Operating Room,High,Poor,0,3,1
1351,X-Ray,Siemens,2,50,12,44,8,Diagnostic Center,Medium,Good,0,4,0
1352,Infusion Pump,Medtronic,3,66,2,221,11,Operating Room,High,Good,1,4,1
1353,Ventilator,Canon Medical,6,83,6,60,5,ICU,Medium,Good,0,2,0
